MORA60;Edad;Ingreso_Mensual;Max_Calif;Nivel_Educativo;Situacion_Casa
1;32;4500;2;PROFESIONAL;FAMILIAR
1;32;2133.35;1;TECNICO;FAMILIAR
1;32;7000;4;PROFESIONAL;FAMILIAR
1;32;1000;0;TECNICO;FAMILIAR
1;32;3380;1;PROFESIONAL;FAMILIAR
1;32;3300;0;PROFESIONAL;FAMILIAR
1;32;1500;0;TECNICO;FAMILIAR
1;32;2183.8;0;SUPERIOR;FAMILIAR
1;32;1500;2;PROFESIONAL;FAMILIAR
1;32;803;2;PROFESIONAL;FAMILIAR
1;32;1277.08;0;TECNICO;FAMILIAR
1;32;16000;4;PROFESIONAL;FAMILIAR
1;32;905.56;2;TECNICO;PROPIA
1;32;2100;0;PROFESIONAL;FAMILIAR
1;32;1272.73;1;TECNICO;FAMILIAR
1;32;30000;1;EDUCACION BASICA;PROPIA
1;32;4000;0;PROFESIONAL;FAMILIAR
1;32;7000;0;PROFESIONAL;FAMILIAR
1;32;6624;0;PROFESIONAL;PROPIA
1;32;1100;0;TECNICO;FAMILIAR
1;32;2711.19;0;SUPERIOR;FAMILIAR
1;32;1500;1;PROFESIONAL;FAMILIAR
1;32;6000;1;PROFESIONAL;FAMILIAR
1;32;3724.37;1;PROFESIONAL;FAMILIAR
1;32;15000;1;EDUCACION BASICA;FAMILIAR
1;32;2500;0;TECNICO;FAMILIAR
1;32;1900;1;TECNICO;FAMILIAR
1;32;843;0;TECNICO;PROPIA
1;32;745.89;0;TECNICO;FAMILIAR
1;32;4840;3;PROFESIONAL;PROPIA
1;32;6864;2;PROFESIONAL;FAMILIAR
1;32;8500;1;PROFESIONAL;FAMILIAR
1;32;8500;1;PROFESIONAL;FAMILIAR
1;32;2000;2;PROFESIONAL;FAMILIAR
1;32;2636.18;1;PROFESIONAL;PROPIA
1;32;3200;1;PROFESIONAL;FAMILIAR
1;32;3600;0;PROFESIONAL;FAMILIAR
1;32;4100;0;PROFESIONAL;PROPIA
1;32;2000;0;PROFESIONAL;FAMILIAR
1;32;2050;1;PROFESIONAL;FAMILIAR
1;32;3500;1;PROFESIONAL;FAMILIAR
1;32;1700;0;PROFESIONAL;FAMILIAR
1;32;30000;0;PROFESIONAL;PROPIA
1;32;1769.08;0;TECNICO;FAMILIAR
1;32;1105.86;1;TECNICO;FAMILIAR
1;32;10100;1;PROFESIONAL;PROPIA
1;32;2099.28;0;TECNICO;PROPIA
1;32;1458.37;0;PROFESIONAL;FAMILIAR
1;32;3200;2;PROFESIONAL;FAMILIAR
1;32;2600;0;PROFESIONAL;FAMILIAR
1;32;5498;1;PROFESIONAL;FAMILIAR
1;32;4061.58;3;PROFESIONAL;FAMILIAR
1;32;4000;1;PROFESIONAL;FAMILIAR
1;32;3800;0;PROFESIONAL;FAMILIAR
1;32;5479.02;2;PROFESIONAL;PROPIA
0;33;5600;2;PROFESIONAL;PROPIA
0;33;5200;0;PROFESIONAL;PROPIA
0;33;1650;0;TECNICO;FAMILIAR
0;33;6620;1;PROFESIONAL;FAMILIAR
0;33;2683.55;1;TECNICO;PROPIA
0;33;2700;0;TECNICO;PROPIA
0;33;2800;0;PROFESIONAL;FAMILIAR
0;33;1200;0;PROFESIONAL;FAMILIAR
0;33;2000;0;PROFESIONAL;FAMILIAR
0;33;800;1;TECNICO;FAMILIAR
0;33;5500;1;PROFESIONAL;PROPIA
0;33;2100;0;PROFESIONAL;FAMILIAR
0;33;4700;0;PROFESIONAL;PROPIA
0;33;2400;2;PROFESIONAL;FAMILIAR
0;33;1850;1;PROFESIONAL;FAMILIAR
0;33;2326.88;0;TECNICO;FAMILIAR
0;33;5500;1;PROFESIONAL;FAMILIAR
0;33;2500;0;PROFESIONAL;FAMILIAR
0;33;2500;0;PROFESIONAL;FAMILIAR
0;33;10365;0;PROFESIONAL;FAMILIAR
0;33;3642.89;0;PROFESIONAL;FAMILIAR
0;33;4500;0;PROFESIONAL;PROPIA
0;33;10800;0;PROFESIONAL;FAMILIAR
0;33;1761.57;0;PROFESIONAL;FAMILIAR
0;33;7250;0;PROFESIONAL;ALQUILADA
0;33;12185;0;PROFESIONAL;FAMILIAR
0;33;12400;0;PROFESIONAL;PROPIA
0;33;4800;0;TECNICO;PROPIA
0;33;8400;1;PROFESIONAL;FAMILIAR
0;33;5500;1;PROFESIONAL;FAMILIAR
0;33;2400;0;PROFESIONAL;PROPIA
0;33;1710.82;0;PROFESIONAL;FAMILIAR
0;33;3350;0;PROFESIONAL;FAMILIAR
0;33;3846;0;PROFESIONAL;FAMILIAR
0;33;4198.47;1;PROFESIONAL;PROPIA
0;33;5668;0;PROFESIONAL;FAMILIAR
0;33;7000;0;PROFESIONAL;FAMILIAR
0;33;13620.53;2;PROFESIONAL;FAMILIAR
0;33;6000;2;PROFESIONAL;FAMILIAR
0;33;7000;1;PROFESIONAL;FAMILIAR
0;33;10500;0;PROFESIONAL;FAMILIAR
0;33;6500;0;PROFESIONAL;FAMILIAR
0;33;3000;1;PROFESIONAL;FAMILIAR
0;33;2100;0;PROFESIONAL;FAMILIAR
1;33;2146;0;TECNICO;FAMILIAR
1;33;2500;2;TECNICO;FAMILIAR
1;33;834.91;0;TECNICO;FAMILIAR
1;33;2000;1;TECNICO;FAMILIAR
1;33;2000;2;TECNICO;PROPIA
1;33;2200;0;SUPERIOR;FAMILIAR
1;33;1216.3;1;TECNICO;FAMILIAR
1;33;1020.3;1;TECNICO;FAMILIAR
1;33;2133;1;PROFESIONAL;FAMILIAR
1;33;1000;0;TECNICO;FAMILIAR
1;33;6452;1;TECNICO;FAMILIAR
1;33;3500;0;TECNICO;FAMILIAR
1;33;3500;0;TECNICO;FAMILIAR
1;33;4000.84;0;PROFESIONAL;FAMILIAR
1;33;1600;0;EDUCACION BASICA;FAMILIAR
1;33;1187.35;1;TECNICO;FAMILIAR
1;33;1424;0;PROFESIONAL;PROPIA
1;33;2200;0;TECNICO;FAMILIAR
1;33;1079.11;0;TECNICO;FAMILIAR
1;33;3000;3;PROFESIONAL;FAMILIAR
1;33;1400;1;TECNICO;FAMILIAR
1;33;8000;4;PROFESIONAL;FAMILIAR
1;33;2500;1;TECNICO;FAMILIAR
1;33;1250;0;PROFESIONAL;FAMILIAR
1;33;3000;3;PROFESIONAL;FAMILIAR
1;33;2650.22;0;PROFESIONAL;FAMILIAR
1;33;870.07;0;TECNICO;PROPIA
1;33;14460;1;PROFESIONAL;PROPIA
1;33;1205.31;1;TECNICO;FAMILIAR
1;33;950;2;TECNICO;FAMILIAR
1;33;1400;0;SIN EDUCACION;PROPIA
1;33;2050;0;TECNICO;FAMILIAR
1;33;3567;1;PROFESIONAL;FAMILIAR
1;33;2300;1;TECNICO;FAMILIAR
1;33;1730;0;TECNICO;FAMILIAR
1;33;2000;1;PROFESIONAL;FAMILIAR
1;33;2714.69;2;PROFESIONAL;FAMILIAR
1;33;2500;0;PROFESIONAL;FAMILIAR
1;33;625.35;0;TECNICO;FAMILIAR
1;33;2100;3;TECNICO;FAMILIAR
1;33;3000;1;TECNICO;FAMILIAR
1;33;3000;2;PROFESIONAL;FAMILIAR
1;33;20300;0;PROFESIONAL;PROPIA
1;33;2200;2;PROFESIONAL;PROPIA
1;33;1600;1;TECNICO;FAMILIAR
1;33;1800;2;PROFESIONAL;FAMILIAR
1;33;22337;2;PROFESIONAL;PROPIA
1;33;4300;1;PROFESIONAL;FAMILIAR
1;33;1349.34;0;PROFESIONAL;PROPIA
1;33;1279.21;0;TECNICO;PROPIA
1;33;1185.97;1;PROFESIONAL;FAMILIAR
1;33;2119.29;0;TECNICO;FAMILIAR
1;33;19316;2;PROFESIONAL;PROPIA
1;33;1000;2;PROFESIONAL;FAMILIAR
1;33;2022;1;TECNICO;FAMILIAR
1;33;2008.5;1;TECNICO;FAMILIAR
1;33;4000;2;PROFESIONAL;PROPIA
1;33;2100;0;TECNICO;FAMILIAR
1;33;4000;1;PROFESIONAL;FAMILIAR
1;33;1451.12;1;TECNICO;FAMILIAR
1;33;2500;3;PROFESIONAL;PROPIA
1;33;2800;1;PROFESIONAL;FAMILIAR
1;33;1405.04;0;PROFESIONAL;FAMILIAR
1;33;2481.35;1;SUPERIOR;FAMILIAR
1;33;4800;1;PROFESIONAL;PROPIA
1;33;4800;1;PROFESIONAL;PROPIA
1;33;2100;0;PROFESIONAL;FAMILIAR
1;33;2500;1;PROFESIONAL;FAMILIAR
1;33;2800;1;PROFESIONAL;FAMILIAR
1;33;1369.17;0;PROFESIONAL;FAMILIAR
1;33;3000;4;PROFESIONAL;FAMILIAR
1;33;659.08;1;PROFESIONAL;FAMILIAR
1;33;4800;1;PROFESIONAL;FAMILIAR
0;34;1500;0;PROFESIONAL;FAMILIAR
0;34;7055;1;TECNICO;OTRAS
0;34;2200;0;PROFESIONAL;FAMILIAR
0;34;700;1;SUPERIOR;FAMILIAR
0;34;829.09;0;TECNICO;FAMILIAR
0;34;29393.13;0;PROFESIONAL;FAMILIAR
0;34;5400;0;PROFESIONAL;PROPIA
0;34;1113.58;0;EDUCACION BASICA;PROPIA
0;34;4700;1;PROFESIONAL;PROPIA
0;34;8500;0;PROFESIONAL;FAMILIAR
0;34;3250;1;PROFESIONAL;FAMILIAR
0;34;2800;0;PROFESIONAL;FAMILIAR
0;34;6059.25;1;PROFESIONAL;FAMILIAR
0;34;6000;0;PROFESIONAL;FAMILIAR
0;34;13709;0;PROFESIONAL;FAMILIAR
0;34;1660;1;PROFESIONAL;FAMILIAR
0;34;15200;2;PROFESIONAL;FAMILIAR
0;34;1400;1;EDUCACION BASICA;FAMILIAR
0;34;3560;0;PROFESIONAL;FAMILIAR
0;34;6175;1;PROFESIONAL;PROPIA
0;34;6000;0;PROFESIONAL;FAMILIAR
0;34;4000;0;PROFESIONAL;PROPIA
0;34;4900;0;PROFESIONAL;FAMILIAR
0;34;11588;0;PROFESIONAL;PROPIA
0;34;8136;1;PROFESIONAL;PROPIA
0;34;7500;0;PROFESIONAL;FAMILIAR
0;34;6255;1;PROFESIONAL;FAMILIAR
0;34;3200;0;TECNICO;ALQUILADA
0;34;12429;1;PROFESIONAL;PROPIA
0;34;1718.19;0;TECNICO;FAMILIAR
0;34;3100;0;PROFESIONAL;FAMILIAR
0;34;4500;0;PROFESIONAL;FAMILIAR
0;34;9031.8;0;PROFESIONAL;FAMILIAR
0;34;5000;0;PROFESIONAL;FAMILIAR
0;34;2200;0;PROFESIONAL;FAMILIAR
0;34;12000;0;PROFESIONAL;PROPIA
0;34;15663.95;1;PROFESIONAL;FAMILIAR
0;34;10500;1;PROFESIONAL;FAMILIAR
0;34;8500;0;PROFESIONAL;FAMILIAR
0;34;6500;0;PROFESIONAL;FAMILIAR
0;34;3500;0;PROFESIONAL;PROPIA
0;34;2934.55;0;SUPERIOR;FAMILIAR
1;34;2000;0;TECNICO;FAMILIAR
1;34;870;0;TECNICO;FAMILIAR
1;34;612.17;1;TECNICO;FAMILIAR
1;34;14850;0;PROFESIONAL;FAMILIAR
1;34;6200;2;TECNICO;PROPIA
1;34;2400;0;PROFESIONAL;FAMILIAR
1;34;2200;1;TECNICO;FAMILIAR
1;34;800;1;TECNICO;FAMILIAR
1;34;3030;0;PROFESIONAL;FAMILIAR
1;34;2100;2;PROFESIONAL;FAMILIAR
1;34;1109.08;0;TECNICO;FAMILIAR
1;34;2200;0;EDUCACION BASICA;FAMILIAR
1;34;606;0;TECNICO;FAMILIAR
1;34;2580;1;TECNICO;FAMILIAR
1;34;3800;0;PROFESIONAL;FAMILIAR
1;34;1012.85;0;TECNICO;FAMILIAR
1;34;1600;0;TECNICO;FAMILIAR
1;34;700;0;TECNICO;FAMILIAR
1;34;700;1;TECNICO;FAMILIAR
1;34;1500;0;TECNICO;FAMILIAR
1;34;1800;0;TECNICO;PROPIA
1;34;1500;1;TECNICO;FAMILIAR
1;34;2500;4;PROFESIONAL;FAMILIAR
1;34;2400;1;PROFESIONAL;FAMILIAR
1;34;2200;1;TECNICO;FAMILIAR
1;34;2000;0;TECNICO;PROPIA
1;34;645.34;0;TECNICO;FAMILIAR
1;34;2400;0;PROFESIONAL;FAMILIAR
1;34;1312.91;4;TECNICO;PROPIA
1;34;2250;0;TECNICO;FAMILIAR
1;34;1750;1;PROFESIONAL;FAMILIAR
1;34;1839.89;1;PROFESIONAL;FAMILIAR
1;34;1199.77;0;TECNICO;FAMILIAR
1;34;980.45;1;TECNICO;FAMILIAR
1;34;1000;0;TECNICO;FAMILIAR
1;34;2200;1;PROFESIONAL;FAMILIAR
1;34;3000;1;PROFESIONAL;FAMILIAR
1;34;9916;0;SUPERIOR;PROPIA
1;34;5000;0;PROFESIONAL;FAMILIAR
1;34;3500;1;TECNICO;PROPIA
1;34;2700;2;PROFESIONAL;FAMILIAR
1;34;1366.67;0;PROFESIONAL;FAMILIAR
1;34;758.81;0;TECNICO;OTRAS
1;34;2126.1;0;PROFESIONAL;FAMILIAR
1;34;2500;0;PROFESIONAL;FAMILIAR
1;34;5000;1;PROFESIONAL;FAMILIAR
1;34;30000;1;PROFESIONAL;FAMILIAR
1;34;1600;0;TECNICO;FAMILIAR
1;34;9250;1;PROFESIONAL;FAMILIAR
1;34;3985.49;0;PROFESIONAL;FAMILIAR
1;34;1300;0;PROFESIONAL;FAMILIAR
1;34;1400;0;PROFESIONAL;FAMILIAR
1;34;13000;0;TECNICO;FAMILIAR
1;34;13000;0;TECNICO;FAMILIAR
1;34;1000;0;PROFESIONAL;FAMILIAR
1;34;1300;0;TECNICO;FAMILIAR
1;34;1742.37;0;PROFESIONAL;FAMILIAR
1;34;21320;1;PROFESIONAL;FAMILIAR
1;34;2179.74;0;PROFESIONAL;FAMILIAR
1;34;6580;0;PROFESIONAL;FAMILIAR
1;34;812.06;2;TECNICO;FAMILIAR
1;34;1869.13;0;TECNICO;FAMILIAR
1;34;3000;0;TECNICO;PROPIA
1;34;5500;1;PROFESIONAL;FAMILIAR
1;34;1591.92;0;PROFESIONAL;FAMILIAR
1;34;2400;1;PROFESIONAL;FAMILIAR
1;34;2500;1;PROFESIONAL;FAMILIAR
1;34;2407;1;PROFESIONAL;FAMILIAR
1;34;7248.19;1;PROFESIONAL;PROPIA
1;34;1100;0;TECNICO;FAMILIAR
1;34;3725.46;0;TECNICO;PROPIA
1;34;3200;1;PROFESIONAL;FAMILIAR
1;34;1500;0;TECNICO;FAMILIAR
1;34;4000;1;PROFESIONAL;PROPIA
1;34;850;0;TECNICO;FAMILIAR
1;34;2000;0;PROFESIONAL;FAMILIAR
1;34;25000;0;SUPERIOR;PROPIA
1;34;8945;1;PROFESIONAL;FAMILIAR
1;34;2003.06;0;SUPERIOR;FAMILIAR
1;34;1580;1;PROFESIONAL;FAMILIAR
1;34;30000;0;PROFESIONAL;PROPIA
1;34;16000;4;PROFESIONAL;FAMILIAR
1;34;3084;2;PROFESIONAL;FAMILIAR
1;34;5300;0;PROFESIONAL;PROPIA
1;34;2687.42;0;PROFESIONAL;FAMILIAR
0;35;785.06;1;TECNICO;FAMILIAR
0;35;2200;1;PROFESIONAL;FAMILIAR
0;35;9650;0;PROFESIONAL;FAMILIAR
0;35;7200;0;PROFESIONAL;FAMILIAR
0;35;1415;1;PROFESIONAL;FAMILIAR
0;35;8000;1;PROFESIONAL;PROPIA
0;35;1300;1;TECNICO;FAMILIAR
0;35;9000;2;PROFESIONAL;PROPIA
0;35;772.37;1;TECNICO;FAMILIAR
0;35;11700;2;PROFESIONAL;FAMILIAR
0;35;944.52;0;TECNICO;FAMILIAR
0;35;3000;2;PROFESIONAL;FAMILIAR
0;35;6000;0;PROFESIONAL;PROPIA
0;35;3864.53;0;SUPERIOR;FAMILIAR
0;35;30000;0;PROFESIONAL;FAMILIAR
0;35;3052;0;PROFESIONAL;PROPIA
0;35;20000;0;PROFESIONAL;PROPIA
0;35;8200;0;PROFESIONAL;PROPIA
0;35;5250;0;PROFESIONAL;PROPIA
0;35;4700;1;PROFESIONAL;FAMILIAR
0;35;3091;1;PROFESIONAL;FAMILIAR
0;35;3500;0;PROFESIONAL;FAMILIAR
0;35;5000;0;PROFESIONAL;PROPIA
0;35;10000;0;PROFESIONAL;FAMILIAR
0;35;11000;1;PROFESIONAL;PROPIA
0;35;6800;0;TECNICO;PROPIA
0;35;6300;1;PROFESIONAL;FAMILIAR
0;35;11000;0;PROFESIONAL;PROPIA
0;35;5550;0;PROFESIONAL;FAMILIAR
0;35;8112;0;PROFESIONAL;FAMILIAR
0;35;8570;0;PROFESIONAL;FAMILIAR
0;35;5637;2;PROFESIONAL;PROPIA
1;35;718.88;0;EDUCACION BASICA;FAMILIAR
1;35;4000;0;TECNICO;FAMILIAR
1;35;2055;0;PROFESIONAL;FAMILIAR
1;35;600;0;TECNICO;FAMILIAR
1;35;1400;1;TECNICO;FAMILIAR
1;35;3200;1;PROFESIONAL;PROPIA
1;35;1200;0;TECNICO;FAMILIAR
1;35;812.53;0;TECNICO;FAMILIAR
1;35;7000;1;PROFESIONAL;PROPIA
1;35;1200;1;TECNICO;FAMILIAR
1;35;9794;1;PROFESIONAL;PROPIA
1;35;1300;0;TECNICO;FAMILIAR
1;35;1200;0;TECNICO;FAMILIAR
1;35;10000;2;PROFESIONAL;PROPIA
1;35;970.18;0;PROFESIONAL;PROPIA
1;35;2298.55;0;PROFESIONAL;FAMILIAR
1;35;3800;4;PROFESIONAL;PROPIA
1;35;1112.6;1;TECNICO;FAMILIAR
1;35;1300;2;PROFESIONAL;FAMILIAR
1;35;1200;0;TECNICO;FAMILIAR
1;35;783;1;TECNICO;FAMILIAR
1;35;1079.24;0;TECNICO;FAMILIAR
1;35;1755;0;TECNICO;FAMILIAR
1;35;2012;0;TECNICO;FAMILIAR
1;35;2373;0;PROFESIONAL;PROPIA
1;35;2200;0;TECNICO;FAMILIAR
1;35;1300;0;TECNICO;FAMILIAR
1;35;6000;0;PROFESIONAL;FAMILIAR
1;35;1310;2;PROFESIONAL;FAMILIAR
1;35;1800;1;PROFESIONAL;FAMILIAR
1;35;30000;0;PROFESIONAL;PROPIA
1;35;6600;0;PROFESIONAL;FAMILIAR
1;35;5255;3;PROFESIONAL;PROPIA
1;35;2100;4;PROFESIONAL;FAMILIAR
1;35;3690;0;SUPERIOR;FAMILIAR
1;35;11022.11;0;PROFESIONAL;FAMILIAR
1;35;800;1;TECNICO;FAMILIAR
1;35;833.84;4;SUPERIOR;FAMILIAR
1;35;2100;1;SUPERIOR;FAMILIAR
1;35;5142;1;PROFESIONAL;PROPIA
1;35;1250;1;PROFESIONAL;FAMILIAR
1;35;5250;2;PROFESIONAL;PROPIA
1;35;2231;0;TECNICO;FAMILIAR
1;35;5250;0;PROFESIONAL;ALQUILADA
1;35;3200;1;PROFESIONAL;FAMILIAR
1;35;6630;0;PROFESIONAL;FAMILIAR
1;35;6800;1;PROFESIONAL;FAMILIAR
1;35;3000;0;PROFESIONAL;FAMILIAR
1;35;11000;0;PROFESIONAL;FAMILIAR
1;35;3003;2;PROFESIONAL;FAMILIAR
1;35;3003;2;PROFESIONAL;FAMILIAR
1;35;17858;0;PROFESIONAL;PROPIA
1;35;11341;1;PROFESIONAL;FAMILIAR
1;35;14100;1;PROFESIONAL;FAMILIAR
1;35;8080;1;PROFESIONAL;FAMILIAR
1;35;2040;1;PROFESIONAL;FAMILIAR
1;35;7800;0;PROFESIONAL;FAMILIAR
1;35;3300;1;PROFESIONAL;FAMILIAR
1;35;3600;1;PROFESIONAL;FAMILIAR
1;35;4571;3;PROFESIONAL;PROPIA
1;35;2238;0;PROFESIONAL;FAMILIAR
1;35;2550;2;PROFESIONAL;FAMILIAR
1;35;800;1;TECNICO;FAMILIAR
1;35;12699;0;PROFESIONAL;FAMILIAR
1;35;5300;3;PROFESIONAL;PROPIA
1;35;9000;2;PROFESIONAL;FAMILIAR
0;36;1200;1;PROFESIONAL;FAMILIAR
0;36;900;2;TECNICO;FAMILIAR
0;36;3150;4;PROFESIONAL;FAMILIAR
0;36;2100;1;TECNICO;FAMILIAR
0;36;1200;0;TECNICO;FAMILIAR
0;36;4750;0;PROFESIONAL;FAMILIAR
0;36;595.94;0;TECNICO;FAMILIAR
0;36;3955.98;0;TECNICO;FAMILIAR
0;36;7600;1;PROFESIONAL;FAMILIAR
0;36;6000;1;PROFESIONAL;FAMILIAR
0;36;3200;0;PROFESIONAL;FAMILIAR
0;36;3848;0;TECNICO;FAMILIAR
0;36;3550;0;PROFESIONAL;FAMILIAR
0;36;12500;0;PROFESIONAL;FAMILIAR
0;36;2346;0;TECNICO;FAMILIAR
0;36;5854.51;0;EDUCACION BASICA;FAMILIAR
0;36;3500;0;PROFESIONAL;FAMILIAR
0;36;5602;1;PROFESIONAL;PROPIA
0;36;1800;0;PROFESIONAL;FAMILIAR
0;36;2100;0;PROFESIONAL;FAMILIAR
0;36;11949.17;0;PROFESIONAL;PROPIA
0;36;5000;2;PROFESIONAL;PROPIA
0;36;6700;0;PROFESIONAL;FAMILIAR
0;36;4809.19;0;PROFESIONAL;FAMILIAR
0;36;3370;0;PROFESIONAL;PROPIA
0;36;4311;1;PROFESIONAL;FAMILIAR
0;36;3500;0;PROFESIONAL;FAMILIAR
0;36;3539.42;0;PROFESIONAL;PROPIA
0;36;4400;0;PROFESIONAL;PROPIA
0;36;30000;0;PROFESIONAL;ALQUILADA
0;36;11300;0;PROFESIONAL;FAMILIAR
0;36;30000;0;PROFESIONAL;PROPIA
0;36;30000;0;PROFESIONAL;FAMILIAR
0;36;8092.44;0;PROFESIONAL;FAMILIAR
0;36;6500;0;PROFESIONAL;PROPIA
0;36;19500;0;PROFESIONAL;PROPIA
0;36;21300;0;PROFESIONAL;PROPIA
1;36;2000;2;TECNICO;PROPIA
1;36;10500;0;PROFESIONAL;FAMILIAR
1;36;5250;0;PROFESIONAL;FAMILIAR
1;36;2100;0;PROFESIONAL;FAMILIAR
1;36;1263.82;0;PROFESIONAL;FAMILIAR
1;36;1600;2;PROFESIONAL;FAMILIAR
1;36;850;1;TECNICO;FAMILIAR
1;36;9010.24;1;TECNICO;FAMILIAR
1;36;746.16;2;TECNICO;FAMILIAR
1;36;3800;1;TECNICO;FAMILIAR
1;36;800;0;TECNICO;FAMILIAR
1;36;4000;2;PROFESIONAL;FAMILIAR
1;36;1400;0;TECNICO;FAMILIAR
1;36;1600;1;TECNICO;FAMILIAR
1;36;3900;3;PROFESIONAL;ALQUILADA
1;36;1245.59;0;TECNICO;FAMILIAR
1;36;1000;0;TECNICO;FAMILIAR
1;36;5000;2;PROFESIONAL;FAMILIAR
1;36;2882.8;0;PROFESIONAL;FAMILIAR
1;36;1617.92;3;TECNICO;FAMILIAR
1;36;2082.75;3;TECNICO;FAMILIAR
1;36;2000;1;PROFESIONAL;FAMILIAR
1;36;1050;0;TECNICO;FAMILIAR
1;36;2100;1;TECNICO;FAMILIAR
1;36;1060.81;1;TECNICO;FAMILIAR
1;36;2500;0;PROFESIONAL;FAMILIAR
1;36;2000;1;PROFESIONAL;FAMILIAR
1;36;2824.81;0;TECNICO;FAMILIAR
1;36;1200;1;PROFESIONAL;PROPIA
1;36;978;0;TECNICO;PROPIA
1;36;4700;0;PROFESIONAL;PROPIA
1;36;1100;0;EDUCACION BASICA;PROPIA
1;36;6600;0;PROFESIONAL;FAMILIAR
1;36;800;1;PROFESIONAL;FAMILIAR
1;36;3000;1;PROFESIONAL;FAMILIAR
1;36;4173;0;PROFESIONAL;FAMILIAR
1;36;10000;1;TECNICO;FAMILIAR
1;36;1200;2;TECNICO;FAMILIAR
1;36;3000;0;PROFESIONAL;FAMILIAR
1;36;1000;1;TECNICO;PROPIA
1;36;3000;0;PROFESIONAL;FAMILIAR
1;36;2400;0;PROFESIONAL;FAMILIAR
1;36;1063.46;0;EDUCACION BASICA;PROPIA
1;36;3500;0;PROFESIONAL;FAMILIAR
1;36;6518.78;1;PROFESIONAL;PROPIA
1;36;1601.77;1;PROFESIONAL;FAMILIAR
1;36;750;1;TECNICO;FAMILIAR
1;36;4806;0;PROFESIONAL;FAMILIAR
1;36;30000;0;TECNICO;PROPIA
1;36;1650;0;TECNICO;FAMILIAR
1;36;4000;0;PROFESIONAL;PROPIA
1;36;2200;1;PROFESIONAL;FAMILIAR
1;36;14000;1;PROFESIONAL;ALQUILADA
1;36;1610.96;0;TECNICO;PROPIA
1;36;925.71;1;TECNICO;PROPIA
1;36;4163.53;0;TECNICO;FAMILIAR
1;36;1500;0;PROFESIONAL;FAMILIAR
1;36;2450;1;PROFESIONAL;FAMILIAR
1;36;3000;0;PROFESIONAL;FAMILIAR
1;36;6500;1;PROFESIONAL;FAMILIAR
1;36;1400;0;PROFESIONAL;FAMILIAR
1;36;3000;0;PROFESIONAL;FAMILIAR
1;36;1875;0;EDUCACION BASICA;FAMILIAR
1;36;2000;0;PROFESIONAL;FAMILIAR
1;36;1300;0;PROFESIONAL;PROPIA
1;36;3139;1;PROFESIONAL;FAMILIAR
1;36;3500;0;PROFESIONAL;FAMILIAR
1;36;10000;0;PROFESIONAL;FAMILIAR
1;36;10000;0;PROFESIONAL;FAMILIAR
1;36;9250;0;PROFESIONAL;FAMILIAR
1;36;3300;0;PROFESIONAL;PROPIA
1;36;3000;4;PROFESIONAL;PROPIA
1;36;23145;3;PROFESIONAL;PROPIA
1;36;23145;3;PROFESIONAL;PROPIA
1;36;3500;0;PROFESIONAL;FAMILIAR
0;37;3500;0;PROFESIONAL;FAMILIAR
0;37;10500;1;PROFESIONAL;FAMILIAR
0;37;3200;1;PROFESIONAL;FAMILIAR
0;37;3249.43;0;TECNICO;FAMILIAR
0;37;3000;0;PROFESIONAL;FAMILIAR
0;37;2100;0;TECNICO;FAMILIAR
0;37;3500;0;PROFESIONAL;FAMILIAR
0;37;3500;0;PROFESIONAL;FAMILIAR
0;37;23555;1;PROFESIONAL;FAMILIAR
0;37;23600;1;PROFESIONAL;PROPIA
0;37;2600;1;TECNICO;FAMILIAR
0;37;1200;2;TECNICO;FAMILIAR
0;37;2300;0;TECNICO;FAMILIAR
0;37;1408.21;1;TECNICO;FAMILIAR
0;37;3000;0;TECNICO;FAMILIAR
0;37;6617.93;0;TECNICO;FAMILIAR
0;37;11670.1;0;PROFESIONAL;PROPIA
0;37;1258.85;0;PROFESIONAL;FAMILIAR
0;37;4500;0;TECNICO;FAMILIAR
0;37;7300;0;TECNICO;FAMILIAR
0;37;7300;0;TECNICO;FAMILIAR
0;37;14672;1;PROFESIONAL;PROPIA
0;37;8881.34;1;PROFESIONAL;FAMILIAR
0;37;1200;0;PROFESIONAL;FAMILIAR
0;37;1815.42;1;PROFESIONAL;OTRAS
0;37;2200;0;PROFESIONAL;FAMILIAR
0;37;6700;1;PROFESIONAL;FAMILIAR
0;37;4500;1;PROFESIONAL;FAMILIAR
0;37;1200;0;PROFESIONAL;ALQUILADA
0;37;3060.17;0;PROFESIONAL;FAMILIAR
0;37;9291;0;PROFESIONAL;PROPIA
0;37;7000;0;PROFESIONAL;FAMILIAR
0;37;4387;1;PROFESIONAL;FAMILIAR
0;37;1500;1;SUPERIOR;FAMILIAR
0;37;4451.14;0;PROFESIONAL;FAMILIAR
0;37;5250;0;PROFESIONAL;PROPIA
0;37;17000;0;PROFESIONAL;PROPIA
0;37;6200;0;PROFESIONAL;FAMILIAR
0;37;6600;1;PROFESIONAL;FAMILIAR
0;37;19500;1;PROFESIONAL;PROPIA
1;37;2400;1;TECNICO;FAMILIAR
1;37;2610;1;PROFESIONAL;FAMILIAR
1;37;20285.08;1;PROFESIONAL;FAMILIAR
1;37;2100;0;PROFESIONAL;FAMILIAR
1;37;2000;0;PROFESIONAL;PROPIA
1;37;3250;4;PROFESIONAL;PROPIA
1;37;675.37;4;TECNICO;FAMILIAR
1;37;1655;0;TECNICO;PROPIA
